,price,log_price
3910,125.0,4.8283137373023015
3911,180.0,5.19295685089021
3912,60.0,4.0943445622221
3913,76.0,4.330733340286331
3914,80.0,4.382026634673881
3915,200.0,5.298317366548036
3916,125.0,4.8283137373023015
3917,500.0,6.214608098422191
3918,112.0,4.718498871295094
3919,250.0,5.521460917862246
3920,91.0,4.51085950651685
3921,89.0,4.48863636973214
3922,43.0,3.7612001156935624
3923,90.0,4.499809670330265
3924,49.0,3.8918202981106265
3925,99.0,4.59511985013459
3926,37.0,3.6109179126442243
3927,90.0,4.499809670330265
3928,45.0,3.8066624897703196
3929,165.0,5.10594547390058
3930,83.0,4.418840607796598
3931,70.0,4.248495242049359
3932,50.0,3.912023005428146
3933,150.0,5.0106352940962555
3934,150.0,5.0106352940962555
3935,415.0,6.028278520230698
3936,50.0,3.912023005428146
3937,145.0,4.976733742420574
3938,45.0,3.8066624897703196
3939,250.0,5.521460917862246
3940,99.0,4.59511985013459
3941,50.0,3.912023005428146
3942,99.0,4.59511985013459
3943,65.0,4.174387269895637
3944,136.0,4.912654885736052
3945,45.0,3.8066624897703196
3946,180.0,5.19295685089021
3947,120.0,4.787491742782046
3948,60.0,4.0943445622221
3949,45.0,3.8066624897703196
3950,110.0,4.700480365792417
3951,245.0,5.501258210544727
3952,149.0,5.003946305945459
3953,195.0,5.272999558563747
3954,137.0,4.919980925828125
3955,1763.0,7.47477218239787
3956,65.0,4.174387269895637
3957,40.0,3.6888794541139363
3958,79.0,4.3694478524670215
3959,140.0,4.941642422609304
3960,198.0,5.288267030694535
3961,65.0,4.174387269895637
3962,135.0,4.90527477843843
3963,125.0,4.8283137373023015
3964,65.0,4.174387269895637
3965,135.0,4.90527477843843
3966,65.0,4.174387269895637
3967,128.0,4.852030263919617
3968,200.0,5.298317366548036
3969,40.0,3.6888794541139363
3970,70.0,4.248495242049359
3971,161.0,5.081404364984463
3972,30.0,3.4011973816621555
3973,75.0,4.31748811353631
3974,180.0,5.19295685089021
3975,99.0,4.59511985013459
3976,105.0,4.653960350157523
3977,47.0,3.8501476017100584
3978,70.0,4.248495242049359
3979,65.0,4.174387269895637
3980,55.0,4.007333185232471
3981,80.0,4.382026634673881
3982,110.0,4.700480365792417
3983,99.0,4.59511985013459
3984,96.0,4.564348191467836
3985,230.0,5.438079308923196
3986,150.0,5.0106352940962555
3987,116.0,4.7535901911063645
3988,119.0,4.77912349311153
3989,75.0,4.31748811353631
3990,90.0,4.499809670330265
3991,101.0,4.61512051684126
3992,150.0,5.0106352940962555
3993,40.0,3.6888794541139363
3994,120.0,4.787491742782046
3995,35.0,3.5553480614894135
3996,139.0,4.9344739331306915
3997,90.0,4.499809670330265
3998,150.0,5.0106352940962555
3999,135.0,4.90527477843843
4000,60.0,4.0943445622221
4001,320.0,5.768320995793772
4002,60.0,4.0943445622221
4003,65.0,4.174387269895637
4004,40.0,3.6888794541139363
4005,115.0,4.74493212836325
4006,82.0,4.406719247264253
4007,135.0,4.90527477843843
